	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
1083	8	 music	120	False	erwanf/gpt2-mini	0.0018445113673806	9.082545280456545	8	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1
1084	9	 and	120	False	erwanf/gpt2-mini	0.1128753423690795	3.1471974849700928	9	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1
1085	10	 dancing.	120	False	erwanf/gpt2-mini	0.09762215241789811	4.332914590835571	10	60	party_meaning2_syn2	unexpected	The event lasted late into the night with music and dancing.	1
1086	0	We	121	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1087	1	 decorated	121	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1088	2	 the	121	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1089	3	 house	121	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1090	4	 for	121	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1091	5	 the	121	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1092	6	 birthday	121	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1093	7	 party.	121	False	erwanf/gpt2-mini	0.19301912933588025	2.386007070541382	7	61	party_meaning2_syn2	expected	We decorated the house for the birthday party.	7
1094	0	We	122	False	erwanf/gpt2-mini	1.0	0.0	0	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1095	1	 decorated	122	False	erwanf/gpt2-mini	8.525065823050682e-06	16.83985710144043	1	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1096	2	 the	122	False	erwanf/gpt2-mini	0.2919868528842926	1.776024580001831	2	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1097	3	 house	122	False	erwanf/gpt2-mini	0.005754395853728	7.44111967086792	3	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1098	4	 for	122	False	erwanf/gpt2-mini	0.0341553054749965	4.87174654006958	4	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1099	5	 the	122	False	erwanf/gpt2-mini	0.2169962078332901	2.2042582035064697	5	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1100	6	 birthday	122	False	erwanf/gpt2-mini	0.0008379070786759	10.220922470092772	6	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1101	7	 event	122	False	erwanf/gpt2-mini	0.0019373591057956	9.011693000793455	7	61	party_meaning2_syn2	unexpected	We decorated the house for the birthday event	7
1102	0	Everyone	123	False	erwanf/gpt2-mini	1.0	0.0	0	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1103	1	 dressed	123	False	erwanf/gpt2-mini	8.819220965960994e-05	13.468989372253418	1	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1104	2	 up	123	False	erwanf/gpt2-mini	0.0731108114123344	3.773771286010742	2	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1105	3	 for	123	False	erwanf/gpt2-mini	0.0698509961366653	3.839575290679931	3	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1106	4	 the	123	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1107	5	 holiday	123	False	erwanf/gpt2-mini	0.0250069350004196	5.32152795791626	5	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1108	6	 party.	123	False	erwanf/gpt2-mini	0.0986918048001825	4.658469200134277	6	62	party_meaning2_syn2	expected	Everyone dressed up for the holiday party.	6
1109	0	Everyone	124	False	erwanf/gpt2-mini	1.0	0.0	0	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1110	1	 dressed	124	False	erwanf/gpt2-mini	8.81925443536602e-05	13.46898365020752	1	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1111	2	 up	124	False	erwanf/gpt2-mini	0.0731107741594314	3.773772001266479	2	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1112	3	 for	124	False	erwanf/gpt2-mini	0.069851130247116	3.8395724296569824	3	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1113	4	 the	124	False	erwanf/gpt2-mini	0.3173358738422394	1.655917406082153	4	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1114	5	 holiday	124	False	erwanf/gpt2-mini	0.0250069051980972	5.321529388427734	5	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1115	6	 event	124	False	erwanf/gpt2-mini	0.0009951487882062	9.972800254821776	6	62	party_meaning2_syn2	unexpected	Everyone dressed up for the holiday event	6
1116	0	That	125	False	erwanf/gpt2-mini	1.0	0.0	0	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1117	1	 was	125	False	erwanf/gpt2-mini	0.0447264090180397	4.482728958129883	1	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1118	2	 such	125	False	erwanf/gpt2-mini	0.0026927054859697	8.536727905273438	2	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1119	3	 a	125	False	erwanf/gpt2-mini	0.7905887365341187	0.3390005826950073	3	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1120	4	 sweet	125	False	erwanf/gpt2-mini	0.0014904821291565	9.390005111694336	4	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1121	5	 thing	125	False	erwanf/gpt2-mini	0.0274729467928409	5.185844421386719	5	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1122	6	 to	125	False	erwanf/gpt2-mini	0.2147191017866134	2.219477415084839	6	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1123	7	 say	125	False	erwanf/gpt2-mini	0.0709353983402252	3.817350387573242	7	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1124	8	 to	125	False	erwanf/gpt2-mini	0.0812292397022247	3.621856927871704	8	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1125	9	 your	125	False	erwanf/gpt2-mini	0.0101678362116217	6.619843482971191	9	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1126	10	 friend.	125	False	erwanf/gpt2-mini	0.0898640332743525	4.046899437904358	10	63	sweet_meaning1_syn1	expected	That was such a sweet thing to say to your friend.	4
1127	0	That	126	False	erwanf/gpt2-mini	1.0	0.0	0	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1128	1	 was	126	False	erwanf/gpt2-mini	0.0447264090180397	4.482728958129883	1	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1129	2	 such	126	False	erwanf/gpt2-mini	0.0026927054859697	8.536727905273438	2	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1130	3	 a	126	False	erwanf/gpt2-mini	0.7905887365341187	0.3390005826950073	3	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1131	4	 loving	126	False	erwanf/gpt2-mini	4.652213829103857e-05	14.391722679138184	4	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1132	5	 thing	126	False	erwanf/gpt2-mini	0.0324769169092178	4.944441318511963	5	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1133	6	 to	126	False	erwanf/gpt2-mini	0.3620409071445465	1.4657752513885498	6	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1134	7	 say	126	False	erwanf/gpt2-mini	0.040871724486351	4.612752914428711	7	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1135	8	 to	126	False	erwanf/gpt2-mini	0.1277157515287399	2.96899151802063	8	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1136	9	 your	126	False	erwanf/gpt2-mini	0.0104891126975417	6.574963569641113	9	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1137	10	 friend.	126	False	erwanf/gpt2-mini	0.09232977032661435	3.9849255084991455	10	63	sweet_meaning1_syn1	unexpected	That was such a loving thing to say to your friend.	4
1138	0	He	127	False	erwanf/gpt2-mini	1.0	0.0	0	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1139	1	 gave	127	False	erwanf/gpt2-mini	0.0010751826921477	9.861202239990234	1	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1140	2	 her	127	False	erwanf/gpt2-mini	0.0434680581092834	4.523900508880615	2	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1141	3	 a	127	False	erwanf/gpt2-mini	0.3678280115127563	1.442896604537964	3	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1142	4	 sweet	127	False	erwanf/gpt2-mini	0.0006862225709483	10.50903606414795	4	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1143	5	 smile	127	False	erwanf/gpt2-mini	0.0924790725111961	3.4347290992736816	5	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1144	6	 when	127	False	erwanf/gpt2-mini	0.0361997783184051	4.787875175476074	6	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1145	7	 she	127	False	erwanf/gpt2-mini	0.6144656538963318	0.7025956511497498	7	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1146	8	 walked	127	False	erwanf/gpt2-mini	0.0102811148390173	6.6038594245910645	8	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1147	9	 in.	127	False	erwanf/gpt2-mini	0.11907466128468511	3.2518117427825928	9	64	sweet_meaning1_syn1	expected	He gave her a sweet smile when she walked in.	4
1148	0	He	128	False	erwanf/gpt2-mini	1.0	0.0	0	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1149	1	 gave	128	False	erwanf/gpt2-mini	0.0010751826921477	9.861202239990234	1	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1150	2	 her	128	False	erwanf/gpt2-mini	0.0434680581092834	4.523900508880615	2	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1151	3	 a	128	False	erwanf/gpt2-mini	0.3678280115127563	1.442896604537964	3	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1152	4	 loving	128	False	erwanf/gpt2-mini	0.0005794732132926	10.752970695495604	4	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1153	5	 smile	128	False	erwanf/gpt2-mini	0.0801486372947692	3.641178131103515	5	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1154	6	 when	128	False	erwanf/gpt2-mini	0.0359675474464893	4.7971601486206055	6	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1155	7	 she	128	False	erwanf/gpt2-mini	0.6464908123016357	0.6292981505393982	7	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1156	8	 walked	128	False	erwanf/gpt2-mini	0.0105354487895965	6.568603992462158	8	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1157	9	 in.	128	False	erwanf/gpt2-mini	0.1106287613511085	3.282802104949951	9	64	sweet_meaning1_syn1	unexpected	He gave her a loving smile when she walked in.	4
1158	0	She	129	False	erwanf/gpt2-mini	1.0	0.0	0	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1159	1	 wrote	129	False	erwanf/gpt2-mini	0.0040678693912923	7.9415106773376465	1	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1160	2	 a	129	False	erwanf/gpt2-mini	0.0287147443741559	5.122064113616943	2	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1161	3	 sweet	129	False	erwanf/gpt2-mini	0.0001541604724479	12.66327953338623	3	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1162	4	 note	129	False	erwanf/gpt2-mini	0.241108164191246	2.0522475242614746	4	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1163	5	 to	129	False	erwanf/gpt2-mini	0.2586167156696319	1.9511123895645144	5	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1164	6	 thank	129	False	erwanf/gpt2-mini	0.0066537586972117	7.231614589691162	6	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1165	7	 her	129	False	erwanf/gpt2-mini	0.1045394316315651	3.257880687713623	7	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1166	8	 teacher.	129	False	erwanf/gpt2-mini	0.06738941650837658	8.217761397361755	8	65	sweet_meaning1_syn1	expected	She wrote a sweet note to thank her teacher.	3
1167	0	She	130	False	erwanf/gpt2-mini	1.0	0.0	0	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1168	1	 wrote	130	False	erwanf/gpt2-mini	0.0040678693912923	7.9415106773376465	1	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1169	2	 a	130	False	erwanf/gpt2-mini	0.0287147443741559	5.122064113616943	2	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1170	3	 loving	130	False	erwanf/gpt2-mini	4.159465606790036e-05	14.553241729736328	3	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1171	4	 note	130	False	erwanf/gpt2-mini	0.0398269817233085	4.650109767913818	4	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1172	5	 to	130	False	erwanf/gpt2-mini	0.4016888439655304	1.315849542617798	5	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1173	6	 thank	130	False	erwanf/gpt2-mini	0.0063685849308967	7.294811248779297	6	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1174	7	 her	130	False	erwanf/gpt2-mini	0.0986197665333747	3.3419792652130127	7	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1175	8	 teacher.	130	False	erwanf/gpt2-mini	0.06713181268423794	8.470129013061523	8	65	sweet_meaning1_syn1	unexpected	She wrote a loving note to thank her teacher.	3
1176	0	Their	131	False	erwanf/gpt2-mini	1.0	0.0	0	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1177	1	 sweet	131	False	erwanf/gpt2-mini	7.668844045838341e-05	13.670631408691406	1	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1178	2	 gesture	131	False	erwanf/gpt2-mini	0.0002415140625089	12.015604972839355	2	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1179	3	 made	131	False	erwanf/gpt2-mini	0.0111282300204038	6.489631652832031	3	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1180	4	 everyone	131	False	erwanf/gpt2-mini	0.0051864613778889	7.591033458709717	4	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1181	5	 in	131	False	erwanf/gpt2-mini	0.0327823385596275	4.93093729019165	5	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1182	6	 the	131	False	erwanf/gpt2-mini	0.4436962604522705	1.1723555326461792	6	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
1183	7	 room	131	False	erwanf/gpt2-mini	0.1224965825676918	3.029186487197876	7	66	sweet_meaning1_syn1	expected	Their sweet gesture made everyone in the room smile.	1
